"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","success","timeout","failed_images","failed_audio","failed_video","rt","stimulus","response","view_history","question_order","phase","trial_name","trial_num","key_selected","person_selected","first_product","reward1","second_product","reward2","left_person","right_person","prob_product1","prob_product2","prob_product3","prob_product4","prob_product5","counterbalance"
"html-keyboard-response","703","920438","0.0-9.0-1.1-5.88","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","88","","","0","","","","","","","","","","",""
"html-keyboard-response","704","921442","0.0-9.0-1.1-6.88","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","88","0","4","0","1","4","1","4","3","0.623207941797531","0.763214303414329","0.177350617107042","0.637408824584668","0.215959021935289","0"
"html-keyboard-response","705","923250","0.0-9.0-1.1-0.89","5c519ec789254700019f7934","","","","","","1644","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","89","","","","","","","","","","","","","",""
"html-keyboard-response","706","924008","0.0-9.0-1.1-1.89","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","89","1","3","","","","","","","","","","","",""
"html-keyboard-response","707","924774","0.0-9.0-1.1-2.89","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","89","","","4","","","","","","","","","","",""
"html-keyboard-response","708","925788","0.0-9.0-1.1-3.89","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","89","","","4","0","","","","","","","","","",""
"html-keyboard-response","709","926553","0.0-9.0-1.1-4.89","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","89","1","3","","","","","","","","","","","",""
"html-keyboard-response","710","927319","0.0-9.0-1.1-5.89","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","89","","","4","","","","","","","","","","",""
"html-keyboard-response","711","928336","0.0-9.0-1.1-6.89","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","89","1","3","4","0","3","0","2","3","0.638832007818009","0.806257301050092","0.198412970241484","0.596981133315106","0.16616412512327","0"
"html-keyboard-response","712","929763","0.0-9.0-1.1-0.90","5c519ec789254700019f7934","","","","","","1272","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","90","","","","","","","","","","","","","",""
"html-keyboard-response","713","930519","0.0-9.0-1.1-1.90","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","90","1","4","","","","","","","","","","","",""
"html-keyboard-response","714","931285","0.0-9.0-1.1-2.90","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","90","","","4","","","","","","","","","","",""
"html-keyboard-response","715","932288","0.0-9.0-1.1-3.90","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","90","","","4","0","","","","","","","","","",""
"html-keyboard-response","716","933052","0.0-9.0-1.1-4.90","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","90","1","4","","","","","","","","","","","",""
"html-keyboard-response","717","933805","0.0-9.0-1.1-5.90","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","90","","","4","","","","","","","","","","",""
"html-keyboard-response","718","934819","0.0-9.0-1.1-6.90","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","90","1","4","4","0","0","0","3","4","0.593117940737734","0.806935431284995","0.27275036272991","0.591733654756134","0.158801550300855","0"
"html-keyboard-response","719","935599","0.0-9.0-1.1-0.91","5c519ec789254700019f7934","","","","","","624","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","91","","","","","","","","","","","","","",""
"html-keyboard-response","720","936354","0.0-9.0-1.1-1.91","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","91","1","0","","","","","","","","","","","",""
"html-keyboard-response","721","937117","0.0-9.0-1.1-2.91","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","91","","","0","","","","","","","","","","",""
"html-keyboard-response","722","938121","0.0-9.0-1.1-3.91","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward1","91","","","0","0","","","","","","","","","",""
"html-keyboard-response","723","938886","0.0-9.0-1.1-4.91","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","91","1","0","","","","","","","","","","","",""
"html-keyboard-response","724","939652","0.0-9.0-1.1-5.91","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","91","","","0","","","","","","","","","","",""
"html-keyboard-response","725","940669","0.0-9.0-1.1-6.91","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","91","1","0","0","0","1","1","1","0","0.597966734539175","0.761378195563112","0.269419003703916","0.657238301038137","0.15","0"
"html-keyboard-response","726","941568","0.0-9.0-1.1-0.92","5c519ec789254700019f7934","","","","","","745","<img class=left_person src='images/persons/person1.jpg'><img class=right_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","92","","","","","","","","","","","","","",""
"html-keyboard-response","727","942320","0.0-9.0-1.1-1.92","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","92","1","1","","","","","","","","","","","",""
"html-keyboard-response","728","943072","0.0-9.0-1.1-2.92","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person2.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","92","","","2","","","","","","","","","","",""
"html-keyboard-response","729","944086","0.0-9.0-1.1-3.92","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person2.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","92","","","2","0","","","","","","","","","",""
"html-keyboard-response","730","944851","0.0-9.0-1.1-4.92","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","92","1","1","","","","","","","","","","","",""
"html-keyboard-response","731","945618","0.0-9.0-1.1-5.92","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person2.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","92","","","2","","","","","","","","","","",""
"html-keyboard-response","732","946635","0.0-9.0-1.1-6.92","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person2.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward2","92","1","1","2","0","1","1","0","1","0.612006610631212","0.806921194296826","0.236497279739428","0.649787004724634","0.15","0"
"html-keyboard-response","733","948043","0.0-9.0-1.1-0.93","5c519ec789254700019f7934","","","","","","1253","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","93","","","","","","","","","","","","","",""
"html-keyboard-response","734","948801","0.0-9.0-1.1-1.93","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","93","0","4","","","","","","","","","","","",""
"html-keyboard-response","735","949567","0.0-9.0-1.1-2.93","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","93","","","4","","","","","","","","","","",""
"html-keyboard-response","736","950574","0.0-9.0-1.1-3.93","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","93","","","4","0","","","","","","","","","",""
"html-keyboard-response","737","951337","0.0-9.0-1.1-4.93","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","93","0","4","","","","","","","","","","","",""
"html-keyboard-response","738","952089","0.0-9.0-1.1-5.93","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","93","","","4","","","","","","","","","","",""
"html-keyboard-response","739","953096","0.0-9.0-1.1-6.93","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","93","0","4","4","0","0","1","4","3","0.607681129720499","0.831379998823771","0.213215598821825","0.708671674915765","0.15","0"
"html-keyboard-response","740","955070","0.0-9.0-1.1-0.94","5c519ec789254700019f7934","","","","","","1813","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","94","","","","","","","","","","","","","",""
"html-keyboard-response","741","955826","0.0-9.0-1.1-1.94","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","94","1","3","","","","","","","","","","","",""
"html-keyboard-response","742","956594","0.0-9.0-1.1-2.94","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","94","","","3","","","","","","","","","","",""
"html-keyboard-response","743","957608","0.0-9.0-1.1-3.94","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","94","","","3","1","","","","","","","","","",""
"html-keyboard-response","744","958372","0.0-9.0-1.1-4.94","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","94","1","3","","","","","","","","","","","",""
"html-keyboard-response","745","959138","0.0-9.0-1.1-5.94","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","94","","","3","","","","","","","","","","",""
"html-keyboard-response","746","960146","0.0-9.0-1.1-6.94","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","94","1","3","3","1","4","0","2","3","0.602300951516568","0.813033849390344","0.25441314059338","0.705812552057776","0.15","0"
"html-keyboard-response","747","962025","0.0-9.0-1.1-0.95","5c519ec789254700019f7934","","","","","","1718","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person2.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","95","","","","","","","","","","","","","",""
"html-keyboard-response","748","962787","0.0-9.0-1.1-1.95","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","95","0","2","","","","","","","","","","","",""
"html-keyboard-response","749","963556","0.0-9.0-1.1-2.95","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","95","","","2","","","","","","","","","","",""
"html-keyboard-response","750","964569","0.0-9.0-1.1-3.95","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","95","","","2","0","","","","","","","","","",""
"html-keyboard-response","751","965333","0.0-9.0-1.1-4.95","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","95","0","2","","","","","","","","","","","",""
"html-keyboard-response","752","966089","0.0-9.0-1.1-5.95","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","95","","","2","","","","","","","","","","",""
"html-keyboard-response","753","967103","0.0-9.0-1.1-6.95","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","95","0","2","2","0","3","1","2","1","0.610048456941452","0.810940431849818","0.249196035529741","0.695036995848979","0.159567527705976","0"
"html-keyboard-response","754","968524","0.0-9.0-1.1-0.96","5c519ec789254700019f7934","","","","","","1267","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","96","","","","","","","","","","","","","",""
"html-keyboard-response","755","969285","0.0-9.0-1.1-1.96","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","96","0","4","","","","","","","","","","","",""
"html-keyboard-response","756","970038","0.0-9.0-1.1-2.96","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","96","","","4","","","","","","","","","","",""
"html-keyboard-response","757","971055","0.0-9.0-1.1-3.96","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","96","","","4","0","","","","","","","","","",""
"html-keyboard-response","758","971820","0.0-9.0-1.1-4.96","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","96","0","4","","","","","","","","","","","",""
"html-keyboard-response","759","972588","0.0-9.0-1.1-5.96","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","96","","","4","","","","","","","","","","",""
"html-keyboard-response","760","973590","0.0-9.0-1.1-6.96","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","96","0","4","4","0","0","1","4","3","0.584247383651923","0.848294124229365","0.302490532946909","0.729335140640223","0.15","0"
"html-keyboard-response","761","974416","0.0-9.0-1.1-0.97","5c519ec789254700019f7934","","","","","","660","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","97","","","","","","","","","","","","","",""
"html-keyboard-response","762","975172","0.0-9.0-1.1-1.97","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","97","1","0","","","","","","","","","","","",""
"html-keyboard-response","763","975937","0.0-9.0-1.1-2.97","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/book.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","97","","","1","","","","","","","","","","",""
"html-keyboard-response","764","976954","0.0-9.0-1.1-3.97","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/book.jpg'>","null","","","exp","show_reward1","97","","","1","1","","","","","","","","","",""
"html-keyboard-response","765","977720","0.0-9.0-1.1-4.97","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","97","1","0","","","","","","","","","","","",""
"html-keyboard-response","766","978472","0.0-9.0-1.1-5.97","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","97","","","1","","","","","","","","","","",""
"html-keyboard-response","767","979487","0.0-9.0-1.1-6.97","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person1.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","97","1","0","1","1","0","0","1","0","0.532001363263922","0.824656158361098","0.282316538891855","0.729778047301018","0.15","0"
"html-keyboard-response","768","980539","0.0-9.0-1.1-0.98","5c519ec789254700019f7934","","","","","","900","<img class=left_person src='images/persons/person5.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","98","","","","","","","","","","","","","",""
"html-keyboard-response","769","981302","0.0-9.0-1.1-1.98","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","98","0","4","","","","","","","","","","","",""
"html-keyboard-response","770","982056","0.0-9.0-1.1-2.98","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","98","","","4","","","","","","","","","","",""
"html-keyboard-response","771","983072","0.0-9.0-1.1-3.98","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward1","98","","","4","0","","","","","","","","","",""
"html-keyboard-response","772","983823","0.0-9.0-1.1-4.98","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","98","0","4","","","","","","","","","","","",""
"html-keyboard-response","773","984575","0.0-9.0-1.1-5.98","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=product src='images/products/bicycle.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","98","","","4","","","","","","","","","","",""
"html-keyboard-response","774","985590","0.0-9.0-1.1-6.98","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person5.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/bicycle.jpg'>","null","","","exp","show_reward2","98","0","4","4","0","0","0","4","3","0.507536725524402","0.784120533685141","0.300751111371497","0.719626696739442","0.15","0"
"html-keyboard-response","775","987291","0.0-9.0-1.1-0.99","5c519ec789254700019f7934","","","","","","1536","<img class=left_person src='images/persons/person2.jpg'><img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","99","","","","","","","","","","","","","",""
"html-keyboard-response","776","988057","0.0-9.0-1.1-1.99","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","99","1","2","","","","","","","","","","","",""
"html-keyboard-response","777","988822","0.0-9.0-1.1-2.99","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","99","","","3","","","","","","","","","","",""
"html-keyboard-response","778","989838","0.0-9.0-1.1-3.99","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","99","","","3","0","","","","","","","","","",""
"html-keyboard-response","779","990602","0.0-9.0-1.1-4.99","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","99","1","2","","","","","","","","","","","",""
"html-keyboard-response","780","991369","0.0-9.0-1.1-5.99","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","99","","","3","","","","","","","","","","",""
"html-keyboard-response","781","992376","0.0-9.0-1.1-6.99","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward2","99","1","2","3","0","2","1","1","2","0.525994943704648","0.775649263977919","0.246876888763869","0.734390690936696","0.19152093255641","0"
"html-keyboard-response","782","999879","0.0-9.0-2.1","5c519ec789254700019f7934","","","","","","7338","<p><b>Good job!</b></p><p style=""text-align: left""><br> You completed period number<b> 2 out of 4</b> of your business.</p><p style=""text-align: left""> You gained so far:<b> 97 coins which will be converted to money bonus</b></p><p style=""text-align: left""> <b> <u>Please note that participants who engage with the task typically gain a much higher bonus than those who respond randomly</u> </b> </p><p  style=""text-align: left"">You can stretch a little and take a short break while sitting in front of the screen, if needed. After the break, you will continue to the next period from the same point in time.</p><p> <br><br><b>Press any key to continue</b>  </p>"," ","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","783","1021670","0.0-9.0-0.2","5c519ec789254700019f7934","","","","","","20783","<p><u>We will now start period number<b> 3 out of 4</b> of your business</u></p>Each period will include 50 days after which you will have a short break and then continue from the exact same point. <br> <br><p style=""text-align: left"">Use the LEFT or RIGHT response keys (""s"" or ""k"", in correspondence) to make your selection. <br> Please do your best to win as many coins as possible!<br> </p><p style=""text-align: left""><b>Remember that:</b> <br> 1) The demand for each product is specific to that product alone <br> 2) The demand for each product may gradually change over time </p><p> <b> <u>Please note that participants who engage with the task and pay close attention earn a much higher bonus than participants who respond randomly</u> </b> </p><p><b>Press SPACE to start</b></p>","s","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","784","1023662","0.0-9.0-1.2-0.100","5c519ec789254700019f7934","","","","","","986","<img class=left_person src='images/persons/person3.jpg'><img class=right_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","100","","","","","","","","","","","","","",""
"html-keyboard-response","785","1024422","0.0-9.0-1.2-1.100","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","100","0","2","","","","","","","","","","","",""
"html-keyboard-response","786","1025185","0.0-9.0-1.2-2.100","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/cake.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","100","","","2","","","","","","","","","","",""
"html-keyboard-response","787","1026193","0.0-9.0-1.2-3.100","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/cake.jpg'>","null","","","exp","show_reward1","100","","","2","0","","","","","","","","","",""
"html-keyboard-response","788","1026959","0.0-9.0-1.2-4.100","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","100","0","2","","","","","","","","","","","",""
"html-keyboard-response","789","1027723","0.0-9.0-1.2-5.100","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","100","","","2","","","","","","","","","","",""
"html-keyboard-response","790","1028727","0.0-9.0-1.2-6.100","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person3.jpg'><img class=reward src='images/one_coin.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward2","100","0","2","2","0","3","1","2","3","0.579541795549688","0.782716773918151","0.316226852277818","0.764916169378516","0.180774107925668","0"
"html-keyboard-response","791","1029524","0.0-9.0-1.2-0.101","5c519ec789254700019f7934","","","","","","634","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","s","","","exp","choice","101","","","","","","","","","","","","","",""
"html-keyboard-response","792","1030291","0.0-9.0-1.2-1.101","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","101","0","3","","","","","","","","","","","",""
"html-keyboard-response","793","1031054","0.0-9.0-1.2-2.101","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/necklace.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product1","101","","","3","","","","","","","","","","",""
"html-keyboard-response","794","1032057","0.0-9.0-1.2-3.101","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/necklace.jpg'>","null","","","exp","show_reward1","101","","","3","0","","","","","","","","","",""
"html-keyboard-response","795","1032824","0.0-9.0-1.2-4.101","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","101","0","3","","","","","","","","","","","",""
"html-keyboard-response","796","1033587","0.0-9.0-1.2-5.101","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=product src='images/products/printer.jpg'><div class=""fixation"">+</div>","null","","","exp","show_product2","101","","","3","","","","","","","","","","",""
"html-keyboard-response","797","1034592","0.0-9.0-1.2-6.101","5c519ec789254700019f7934","","","","","","null","<img class=left_person src='images/persons/person4.jpg'><img class=reward src='images/zero_coins.png'><img class=product src='images/products/printer.jpg'>","null","","","exp","show_reward2","101","0","3","3","0","4","0","3","2","0.566526858133971","0.77407870636028","0.29955601810578","0.768344243118889","0.15","0"
"html-keyboard-response","798","1035529","0.0-9.0-1.2-0.102","5c519ec789254700019f7934","","","","","","774","<img class=left_person src='images/persons/person4.jpg'><img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","k","","","exp","choice","102","","","","","","","","","","","","","",""
"html-keyboard-response","799","1036293","0.0-9.0-1.2-1.102","5c519ec789254700019f7934","","","","","","null","<img class=right_person src='images/persons/person3.jpg'><div class=""fixation"">+</div>","null","","","exp","show_choice","102","1","2","","","","","","","","","","","",""
